QuestionID	Question	Label1	Label2	Dbpedia-Relation	RelationTotal	relnliodLogs	qanary_component-DiambiguationProperty-OKBQA	qanary_component-AnnotationofSpotProperty	Kcap	isiah
12740	Who have rented the stadium operated by Maple Leaf S&E ?	operated	rented	http://dbpedia.org/ontology/operator,http://dbpedia.org/ontology/tenant	2	0.6666666667		0.6666666667	0.3333333	0
12741	Who composed songs in the Mr Tambourine Man album ?	album	composed	http://dbpedia.org/ontology/album,http://dbpedia.org/ontology/composer	2		0.6666666667		1	0
12742	What is the ethnicity of Linda Hogan ?	ethnicity		http://dbpedia.org/ontology/ethnicity	1	1	0	1	0	1
12743	What are the veneration of the one for which there's a major shrine in Hebron ?	major shrine	veneration	http://dbpedia.org/ontology/majorShrine,http://dbpedia.org/ontology/veneratedIn	2		0		0	1
12744	What is the source country of Water resources managemnt in EL Salvador is also the land of Jos MAra Orellana ?	source country	land 	http://dbpedia.org/ontology/sourceCountry,http://dbpedia.org/ontology/country	2	0	0.6666666667	0.6666666667	0	1
12745	What are the movies produced by Michael Deeley ?	produced		http://dbpedia.org/ontology/producer	1		0	1	0	0
12746	Which company ownes stock in Dagenham turbines and Ford Motor credit ?	owns	@@@	http://dbpedia.org/ontology/owner,http://dbpedia.org/ontology/owner	2		1		0	0
12747	Who are the writers of South Park: The Stick of Truth ?	writers		http://dbpedia.org/ontology/writer	1	1	0	1	0	1
12748	Name the television show developed by J. Michael Straczynski and distributed by Warner Bros. Television ?	developed by	distributed by	http://dbpedia.org/ontology/developer,http://dbpedia.org/ontology/distributor	2				0	0.6666667
12749	Who directed the albums recorded in Anaheim ?	recorded in	directed	http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/ontology/director	2		0		0	0.1666667
12750	List few Swedish language movies ?	language		http://dbpedia.org/ontology/language	1				0	0.5
12751	What is the home town of the band which is the artist of Your Ice Cream's Dirty ?	artist	home town	http://dbpedia.org/ontology/artist,http://dbpedia.org/ontology/hometown	2	0.8	0	0.6666666667	0	0
12752	Name the members of European Go Federation ?	members		http://dbpedia.org/ontology/membership	1	0	0	0	0	0
12753	What Orson Welles directed movie has  photography director as Gregg Toland ?	directed	photography director	http://dbpedia.org/ontology/cinematography,http://dbpedia.org/ontology/director	2				0	0
12754	List the driver of SA MArino Grand Prix is also the Pole driver of Canadian Grand Proix ?	driver	pole driver	http://dbpedia.org/ontology/firstDriver,http://dbpedia.org/ontology/poleDriver	2				0	0.5
12755	What is the local authority of the Buckhurst Hill County High School is also the birth palce of Sarah hampion ?	local authority	birth place	http://dbpedia.org/ontology/localAuthority,http://dbpedia.org/ontology/birthPlace	2	0	0	0.6666666667	0	0
12756	In which state is Dorchester Bay (Boston Harbor) ?	state		http://dbpedia.org/ontology/state	1				0.6666667	0
12757	Which religion followers are the members of Janata Dal ?	are	religion	http://dbpedia.org/ontology/party,http://dbpedia.org/ontology/religion	2	0	0	0	0	0
12758	Isaac Hayes has acted in which movies ?	in		http://dbpedia.org/ontology/starring	1	1	0	1	0	0
12759	Name all those buried in a place governed by a city council. ?	governed	buried in	http://dbpedia.org/ontology/governingBody	1		0	0	0	0
12760	Whose wife is a presenter at WWE ?	presenter	wife	http://dbpedia.org/ontology/presenter,http://dbpedia.org/ontology/spouse	2	0.6666666667			0	1
12761	What is the common nationality of Viveka Babajee anad Ronny Vencatachellum ?	nationality	500000	http://dbpedia.org/ontology/citizenship,http://dbpedia.org/ontology/nationality	2	0.6666666667	0	0.6666666667	0	0
12762	What is the city nearest to the historic place whose architect is Joseph Dion ?	architect	nearest city	http://dbpedia.org/ontology/architect,http://dbpedia.org/ontology/nearestCity	2	0			0	0
12763	Where do the stockholders of Pathaninaikos F.C. live ?	stockholders	live	http://dbpedia.org/ontology/owner,http://dbpedia.org/ontology/residence	2		0		0	0
12764	What is the common ideology followed by Katyayana and Palang Dharma Party ?	ideology	500000	http://dbpedia.org/ontology/religion,http://dbpedia.org/ontology/ideology	2		0	0.6666666667	0	0
12765	Where can I find some buildings of modern architecture ?	find	@@@	http://dbpedia.org/ontology/architecturalStyle	1	1			0	0
12766	list the founders of Bream Bay ?	founders		http://dbpedia.org/ontology/founder	1				0	1
12767	What do the relatives of James Hartness do ?	relatives	do	http://dbpedia.org/ontology/relation,http://dbpedia.org/ontology/occupation	2	0.6666666667		0	0	0.6666667
12768	What is the mascot of Galatasaray Handball Team ?	mascot		http://dbpedia.org/ontology/mascot	1	1	1	1	0	1
12769	Who has written works found in the Gangan comics ?	written	found in 	http://dbpedia.org/ontology/magazine	1	0	0	0	0	0
12770	What is the currency of Republic of Montenegro (1992-2006) ?	currency		http://dbpedia.org/ontology/currency	1	1	0	1	0	0
12771	List the people who influenced the comedian who acted in Good Hair ?	in	influenced	http://dbpedia.org/ontology/starring,http://dbpedia.org/ontology/influencedBy	2	0.5	0	0	0	0
12772	Where did the wrestler trained by Ring of Honour get billed ?	trained 	billed	http://dbpedia.org/ontology/trainer,http://dbpedia.org/ontology/billed	2				0	0
12773	Name the commanders of military conflicts where Roundhead was one of the commander ?	commander	commander	http://dbpedia.org/ontology/commander,http://dbpedia.org/ontology/commander	2	0.6666666667	1	1	1	1
12774	Bantam Spectra is the publisher of which series ?	publisher	series	http://dbpedia.org/ontology/publisher,http://dbpedia.org/ontology/series	2	0.6666666667	0.6666666667	0.6666666667	0	0
12775	What is the predecessor of the car engine which was succeeded by  BMW M43 ?	predecessor	succeeded	http://dbpedia.org/ontology/successor,http://dbpedia.org/ontology/predecessor	2	0.6666666667	0.6666666667	1	0	0
12776	List the things for which the relatives of Mrunalini Kunte are known ?	relative	known for	http://dbpedia.org/ontology/relative,http://dbpedia.org/ontology/knownFor	2	0.6666666667	0.6666666667	0	0	0.1666667
12777	Name a person who works in Open Society Foundation and has wife named Susan Weber Soros ?	works in	wife	http://dbpedia.org/ontology/employer,http://dbpedia.org/ontology/spouse	2	0	0	0	0	0
12778	List the scientists whose doctoral advisor is Ernest Rutherford and are known for Manhattan Project ?	doctoral advisor	known for	http://dbpedia.org/ontology/doctoralAdvisor,http://dbpedia.org/ontology/knownFor	2	0.6666666667			0	0
12779	Directors of which movies are buried in Ronda ?	buried in	Director	http://dbpedia.org/ontology/restingPlace,http://dbpedia.org/ontology/director	2	0.6666666667	0	0.6666666667	0	0
12780	Who is married to Susan Weber Soros ?	married to		http://dbpedia.org/ontology/spouse	1	1	0	1	0	0
12781	Who has fought in the conflicts around the Mississippi river ?	conflicts	around	http://dbpedia.org/ontology/place,http://dbpedia.org/ontology/combatant	2	0		0	1	0.3333333
12782	Mouse Morris' horses have raced in which races ?	raced	races	http://dbpedia.org/ontology/trainer,http://dbpedia.org/ontology/race	2		0		0	0
12783	What company made the front row and distributed big top ballet ?	distributed	made	http://dbpedia.org/ontology/distributor,http://dbpedia.org/ontology/developer	2	0	0	0	0	0
12784	What is the genre for the developer of Interplay Entertainment ?	developer	genre	http://dbpedia.org/ontology/developer,http://dbpedia.org/ontology/genre	2	1			0	0.1666667
12785	What is the official residence of Sarah Kazemy ?	residence		http://dbpedia.org/ontology/residence	1	1	1	1	0	1
12786	What are some rivers in Zambia which have a dam on them ?	rivers	@@@	http://dbpedia.org/ontology/country,http://dbpedia.org/ontology/river	2	0			0	0
12787	Who are the opponents of graduates of the Middle Temple ?	graduates	opponent	http://dbpedia.org/ontology/education,http://dbpedia.org/ontology/opponent	2	1	0.6666666667	0.6666666667	0	0
12788	Who was the animator of both Tommy Tucker's Tooth and Skeleton Dance ?	animator	500000	http://dbpedia.org/ontology/animator,http://dbpedia.org/ontology/animator	2	1	1	1	0	0.1666667
12789	What religion are the characters of Absolutely Fabulous from ?	religion	@@@	http://dbpedia.org/ontology/series,http://dbpedia.org/ontology/religion	2	0.6666666667	0		0.6666667	0
12790	Name all the soccer players who played in a under 18 club for La Liga ?	played in		http://dbpedia.org/ontology/league	1	0			0	0
12791	Who is the animator of Tommy Tucker's Tooth ?	animator		http://dbpedia.org/ontology/animator	1	1	1	1	0	0.1666667
12792	List few schools situated in Reading, Berkshire ?	in		http://dbpedia.org/ontology/city	1				0	0
12793	List the honorary title given to the spouse of Lillian Disney ?	spouse	honorary title	http://dbpedia.org/ontology/spouse,http://dbpedia.org/ontology/award	2	1			0	1
12794	Stan Van Gundy serves as a head coach and president for which basketball team ?	president		http://dbpedia.org/ontology/president	1		0		0	0
12795	Who is the owner of  Chelsea F.C. ?	owner		http://dbpedia.org/ontology/owner	1	1	1	1	0	1
12796	Which associate musical artist of Carolyn Dennis is also the composer of Motorpsycho Nitemare ?	associate musical artist	composer	http://dbpedia.org/ontology/associatedMusicalArtist,http://dbpedia.org/ontology/composer	2	0			0	0.1333333
12797	What are some important works of US citizens ?	important works	@@@	http://dbpedia.org/ontology/nationality,http://dbpedia.org/ontology/notableWork	2	0.6666666667	0	0.6666666667	0	0
12798	Which country's engineered have studied at Aero Klub in Wroclaw ?	country's	studied	http://dbpedia.org/ontology/institution,http://dbpedia.org/ontology/nationality	2		0		0	0
12799	What is pitro Gruszka hometown ?	hometown		http://dbpedia.org/ontology/hometown	1				0	0
12800	Trainees at the national film school of Lodz have received what awards ?	Trainees	awards	http://dbpedia.org/ontology/training,http://dbpedia.org/ontology/award	2	0.6666666667	0.6666666667	0.6666666667	0	0.1428571
12801	List the governers of Jimmie Lou Fisher ?	governors		http://dbpedia.org/ontology/governor	1				0	0
12802	Which employer of Manu Cornet has alsoe written Google.by ?	written	employer	http://dbpedia.org/ontology/employer,http://dbpedia.org/ontology/author	2	0	0	0	0	1
12803	List the sports of PATTS College of Aeronautics which are of interest of Jon Speelman ?	sports	interests	http://dbpedia.org/ontology/athletics,http://dbpedia.org/ontology/field	2	0	0		0	0.08695652
12804	Name the movies directed by Stanley Kubrick and edited by Anthony Harvey ?	directed by	edited by	http://dbpedia.org/ontology/director,http://dbpedia.org/ontology/editing	2				0	0
12805	Who developed the software which is used as operating system of Magic Trackpad ?	operating system	developed	http://dbpedia.org/ontology/operatingSystem,http://dbpedia.org/ontology/developer	2	0.5	0.5	0.5	0	0.06451613
12806	in which movies have momoki kochi acted ?	acted		http://dbpedia.org/ontology/starring	1	1			0	0
12807	In which countries can i find broadcasted TV in southeast asia ?	countries	broadcasted	http://dbpedia.org/ontology/broadcastArea,http://dbpedia.org/ontology/country	2				0	0.07407407
12808	Where did Doug Walgren and Lee Si Chen study ?	study	@@@	http://dbpedia.org/ontology/almaMater,http://dbpedia.org/ontology/almaMater	2				0	0
12809	Which owner of Chelsea F.C also owns Evraz ?	owns	owner	http://dbpedia.org/ontology/owningCompany,http://dbpedia.org/ontology/owner	2	0.6666666667	0.6666666667	0.6666666667	0.6666667	0
12810	Who is the common distributer of Bombay Sapphire and Rev ?	distributor	500000	http://dbpedia.org/ontology/distributor,http://dbpedia.org/ontology/distributor	2		1		0	1
12811	List the ethnicity of Riley Reid ?	ethnicity		http://dbpedia.org/ontology/ethnicity	1	1			0	0.1818182
12812	List the work  edited by  Mark Stevens and directed by Joel Schumacher ?	edited by	directed by	http://dbpedia.org/ontology/editing,http://dbpedia.org/ontology/director	2				0	0.1666667
12813	List the popular works of the author of Luther: The Calling ?	author	works	http://dbpedia.org/ontology/author,http://dbpedia.org/ontology/notableWork	2	0.5	0	0	0	0.09090909
12814	List all the faiths that British Columbian politicians follow ?	faith	@@@	http://dbpedia.org/ontology/residence	1	0			0	0
12815	List the television shows whose network's owning company is Turner Broadcasting System ?	owning company	network	http://dbpedia.org/ontology/owningCompany,http://dbpedia.org/ontology/network	2				0	1
12816	What country provides a citizenship too Newin Chidchob and Seni Pramoj ?	citizenship	citizenship	http://dbpedia.org/ontology/nationality,http://dbpedia.org/ontology/nationality	2		0		0	0
12817	What are some cars similar to luxury cars ?	similar	@@@	http://dbpedia.org/ontology/class	1		0	0	0	0
12818	Who is the employer of Michael M. Sears ?	employer		http://dbpedia.org/ontology/employer	1	1	0	1	0	1
12819	Who is the stockholder of the road tunnels operated by the Massachusetts Department of Transportation ?	operated	stockholder	http://dbpedia.org/ontology/operator,http://dbpedia.org/ontology/owner	2	0.6666666667	0	0.6666666667	0	0
12820	Which producer of  the Eristoff is also the  distributor of  Bombay Sapphire ?	distributor	producer	http://dbpedia.org/ontology/manufacturer,http://dbpedia.org/ontology/distributor	2	0.5			0	0.125
12821	List bacteria whose order (taxonomy) is Bacillales and domain is Bacteria ?	order (taxonomy)	domain	http://dbpedia.org/ontology/order,http://dbpedia.org/ontology/domain	2				0	0
12822	Name the broadcast area of ITV (Thailand) ?	broadcast area		http://dbpedia.org/ontology/broadcastArea	1	1	1	1	0.5	0
12823	Philadelphia City Council is the governing body of which city ?	governing body		http://dbpedia.org/ontology/governingBody	1	1		1	0	0
